scores,scores_avg
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10000000149011612,0.016666666915019352
0.0,0.014285714498588018
0.0,0.012500000186264515
0.0,0.011111111276679568
0.10000000149011612,0.020000000298023225
0.0,0.018181818452748386
0.0,0.016666666915019352
0.0,0.015384615613864018
0.10000000149011612,0.021428571747882024
0.0,0.020000000298023225
0.0,0.018750000279396772
0.0,0.01764705908649108
0.0,0.016666666915019352
0.10000000149011612,0.021052631892656024
0.0,0.020000000298023225
0.0,0.019047619331450688
0.0,0.018181818452748386
0.0,0.017391304606976715
0.0,0.016666666915019352
0.0,0.01600000023841858
0.0,0.015384615613864018
0.0,0.014814815035572759
0.10000000149011612,0.017857143123235022
0.0,0.0172413795672614
0.0,0.016666666915019352
0.0,0.016129032498405825
0.0,0.015625000232830644
0.0,0.015151515377290321
0.0,0.0147058825720759
0.0,0.014285714498588018
0.0,0.013888889095849462
0.10000000149011612,0.016216216457856668
0.0,0.01578947391949202
0.0,0.015384615613864018
0.0,0.015000000223517418
0.0,0.014634146559529188
0.10000000149011612,0.016666666915019352
0.0,0.016279070010018902
0.0,0.01590909114615484
0.0,0.015555555787351396
0.0,0.015217391531104628
0.0,0.014893617243208784
0.0,0.014583333550641933
0.0,0.014285714498588018
0.0,0.014000000208616257
0.0,0.013725490400604173
0.0,0.013461538662131015
0.0,0.01320754736661911
0.0,0.012962963156126163
0.0,0.01272727291692387
0.0,0.012500000186264515
0.0,0.012280701937382682
0.0,0.012068965697082979
0.0,0.011864406956454455
0.0,0.011666666840513547
0.0,0.011475410007062505
0.0,0.011290322748884078
0.0,0.011111111276679568
0.0,0.01093750016298145
0.0,0.010769230929704813
0.0,0.010606060764103226
0.0,0.010447761349713624
0.0,0.01029411780045313
0.0,0.010144927687403084
0.0,0.010000000149011612
0.0,0.009859155076490322
0.0,0.009722222367094623
0.0,0.009589041238778259
0.0,0.00945945960041639
0.0,0.009333333472410837
0.0,0.00921052645303701
0.0,0.009090909226374193
0.10000000149011612,0.010256410409242678
0.0,0.010126582429378847
0.0,0.010000000149011612
0.0,0.009876543357048505
0.0,0.009756097706352792
0.0,0.00963855436049312
0.0,0.009523809665725344
0.10000000149011612,0.010588235451894648
0.0,0.010465116435012151
0.0,0.01034482774035684
0.0,0.010227272879670967
0.0,0.010112359701247697
0.0,0.010000000149011612
0.0,0.009890110037484011
0.0,0.009782608841424402
0.0,0.009677419499043495
0.0,0.009574468227777076
0.0,0.00947368435169521
0.0,0.009375000139698386
0.0,0.009278350653722114
0.0,0.009183673606235154
0.0,0.009090909226374193
0.0,0.009000000134110451
0.0,0.009000000134110451
0.0,0.009000000134110451
0.0,0.009000000134110451
0.10000000149011612,0.010000000149011612
0.0,0.010000000149011612
0.0,0.009000000134110451
0.0,0.009000000134110451
0.0,0.009000000134110451
0.0,0.009000000134110451
0.0,0.00800000011920929
0.0,0.00800000011920929
0.0,0.00800000011920929
0.0,0.00800000011920929
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.005000000074505806
0.0,0.005000000074505806
0.20000000298023224,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.0,0.005000000074505806
0.10000000149011612,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.10000000149011612,0.007000000104308128
0.0,0.007000000104308128
0.0,0.007000000104308128
0.10000000149011612,0.00800000011920929
0.0,0.00800000011920929
0.0,0.00800000011920929
0.0,0.00800000011920929
0.10000000149011612,0.009000000134110451
0.0,0.00800000011920929
0.0,0.00800000011920929
0.10000000149011612,0.009000000134110451
0.10000000149011612,0.010000000149011612
0.10000000149011612,0.011000000163912773
0.10000000149011612,0.012000000178813934
0.10000000149011612,0.013000000193715095
0.0,0.012000000178813934
0.10000000149011612,0.013000000193715095
0.10000000149011612,0.014000000208616257
0.10000000149011612,0.015000000223517418
0.10000000149011612,0.01600000023841858
0.0,0.01600000023841858
0.0,0.01600000023841858
0.0,0.01600000023841858
0.0,0.01600000023841858
0.10000000149011612,0.01700000025331974
0.10000000149011612,0.018000000268220902
0.10000000149011612,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.10000000149011612,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.0,0.019000000283122064
0.10000000149011612,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.020000000298023225
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.018000000268220902
0.0,0.01700000025331974
0.0,0.01700000025331974
0.0,0.01700000025331974
0.0,0.01700000025331974
0.0,0.01700000025331974
0.0,0.01700000025331974
0.0,0.01600000023841858
0.0,0.01600000023841858
0.0,0.01600000023841858
0.0,0.015000000223517418
0.0,0.015000000223517418
0.0,0.015000000223517418
0.0,0.015000000223517418
0.0,0.014000000208616257
0.10000000149011612,0.015000000223517418
0.0,0.015000000223517418
0.0,0.014000000208616257
0.0,0.013000000193715095
0.0,0.012000000178813934
0.0,0.011000000163912773
0.0,0.010000000149011612
0.0,0.010000000149011612
0.0,0.009000000134110451
0.0,0.00800000011920929
0.0,0.007000000104308128
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.006000000089406967
0.0,0.005000000074505806
0.0,0.004000000059604645
0.0,0.0030000000447034836
0.0,0.0030000000447034836
0.0,0.0030000000447034836
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.19000000320374966,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.10000000149011612,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.10000000149011612,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.0,0.003900000061839819
0.10000000149011612,0.00490000007674098
0.0,0.00490000007674098
0.0,0.00490000007674098
0.0,0.00490000007674098
0.0,0.00490000007674098
0.0,0.00490000007674098
0.0,0.00490000007674098
0.0,0.00490000007674098
0.10000000149011612,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.10000000149011612,0.006900000106543303
0.0,0.006900000106543303
0.0,0.006900000106543303
0.10000000149011612,0.007900000121444463
0.0,0.007900000121444463
0.0,0.007900000121444463
0.10000000149011612,0.008900000136345626
0.09000000171363354,0.00980000015348196
0.10000000149011612,0.010800000168383122
0.0,0.010800000168383122
0.09000000171363354,0.011700000185519456
0.10000000149011612,0.012700000200420619
0.20000000298023224,0.014700000230222941
0.0,0.014700000230222941
0.0,0.014700000230222941
0.0,0.014700000230222941
0.0,0.014700000230222941
0.10000000149011612,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.10000000149011612,0.01670000026002526
0.10000000149011612,0.017700000274926422
0.10000000149011612,0.018700000289827587
0.10000000149011612,0.019700000304728748
0.0,0.019700000304728748
0.10000000149011612,0.02070000031962991
0.10000000149011612,0.02170000033453107
0.0,0.02170000033453107
0.0,0.02170000033453107
0.0,0.02170000033453107
0.10000000149011612,0.02270000034943223
0.0,0.02270000034943223
0.10000000149011612,0.023700000364333392
0.0,0.023700000364333392
0.10000000149011612,0.024700000379234553
0.10000000149011612,0.025700000394135714
0.10000000149011612,0.026700000409036875
0.10000000149011612,0.027700000423938036
0.10000000149011612,0.028700000438839197
0.0,0.028700000438839197
0.10000000149011612,0.02970000045374036
0.0,0.02970000045374036
0.0,0.02970000045374036
0.0,0.02970000045374036
0.10000000149011612,0.03070000046864152
0.0,0.03070000046864152
0.0,0.03070000046864152
0.10000000149011612,0.031700000483542684
0.0,0.031700000483542684
0.0,0.031700000483542684
0.10000000149011612,0.03270000049844384
0.0,0.03270000049844384
0.0,0.03270000049844384
0.10000000149011612,0.033700000513345006
0.10000000149011612,0.034700000528246164
0.0,0.034700000528246164
0.10000000149011612,0.03570000054314733
0.10000000149011612,0.036700000558048486
0.0,0.03480000052601099
0.10000000149011612,0.035800000540912154
0.10000000149011612,0.03680000055581331
0.10000000149011612,0.037800000570714476
0.0,0.037800000570714476
0.09000000171363354,0.03870000058785081
0.0,0.03870000058785081
0.0,0.03870000058785081
0.0,0.03770000057294965
0.10000000149011612,0.03870000058785081
0.0,0.03870000058785081
0.0,0.03870000058785081
0.10000000149011612,0.03970000060275197
0.10000000149011612,0.04070000061765313
0.0,0.04070000061765313
0.09000000171363354,0.04160000063478947
0.10000000149011612,0.04260000064969063
0.10000000149011612,0.04260000064969063
0.09000000171363354,0.043500000666826966
0.10000000149011612,0.04450000068172812
0.0,0.04450000068172812
0.0,0.04450000068172812
0.10000000149011612,0.04550000069662929
0.0,0.04550000069662929
0.10000000149011612,0.046500000711530445
0.0,0.046500000711530445
0.09000000171363354,0.047400000728666784
0.0,0.047400000728666784
0.09000000171363354,0.048300000745803116
0.0,0.04730000073090196
0.0,0.04730000073090196
0.0,0.04730000073090196
0.0,0.04730000073090196
0.10000000149011612,0.048300000745803116
0.0,0.048300000745803116
0.09000000171363354,0.049200000762939455
0.0,0.049200000762939455
0.0,0.04820000074803829
0.0,0.04820000074803829
0.0,0.04820000074803829
0.0,0.04720000073313713
0.0,0.04720000073313713
0.0,0.04720000073313713
0.0,0.04620000071823597
0.0,0.04620000071823597
0.0,0.04620000071823597
0.0,0.04520000070333481
0.0,0.04430000068619847
0.0,0.043300000671297315
0.10000000149011612,0.04430000068619847
0.0,0.04340000066906214
0.09000000171363354,0.043300000671297315
0.09000000171363354,0.042200000658631324
0.10000000149011612,0.04320000067353249
0.0,0.04320000067353249
0.0,0.04320000067353249
0.0,0.04320000067353249
0.0,0.042200000658631324
0.0,0.042200000658631324
0.0,0.042200000658631324
0.0,0.042200000658631324
0.0,0.042200000658631324
0.0,0.04120000064373017
0.0,0.040200000628829
0.0,0.03920000061392784
0.0,0.03820000059902668
0.0,0.03820000059902668
0.0,0.037200000584125516
0.0,0.03620000056922436
0.0,0.03620000056922436
0.0,0.03620000056922436
0.0,0.03620000056922436
0.0,0.035200000554323194
0.0,0.035200000554323194
0.0,0.034200000539422036
0.0,0.034200000539422036
0.0,0.03320000052452087
0.0,0.032200000509619714
0.0,0.031200000494718553
0.0,0.030200000479817392
0.0,0.02920000046491623
0.0,0.02920000046491623
0.0,0.02820000045001507
0.0,0.02820000045001507
0.0,0.02820000045001507
0.0,0.02820000045001507
0.0,0.027200000435113905
0.0,0.027200000435113905
0.0,0.027200000435113905
0.0,0.026200000420212744
0.0,0.026200000420212744
0.10000000149011612,0.027200000435113905
0.0,0.026200000420212744
0.0,0.026200000420212744
0.0,0.026200000420212744
0.0,0.025200000405311583
0.0,0.024200000390410422
0.0,0.024200000390410422
0.0,0.02320000037550926
0.0,0.0222000003606081
0.0,0.0222000003606081
0.10000000149011612,0.0222000003606081
0.0,0.02120000034570694
0.0,0.020200000330805778
0.0,0.020200000330805778
0.0,0.019300000313669442
0.0,0.019300000313669442
0.0,0.019300000313669442
0.0,0.019300000313669442
0.0,0.01830000029876828
0.0,0.01830000029876828
0.0,0.01830000029876828
0.0,0.01730000028386712
0.0,0.01630000026896596
0.0,0.01630000026896596
0.0,0.015400000251829624
0.09000000171363354,0.015300000254064798
0.0,0.014300000239163637
0.0,0.013400000222027302
0.0,0.01240000020712614
0.0,0.01240000020712614
0.0,0.01240000020712614
0.0,0.01140000019222498
0.0,0.01140000019222498
0.0,0.010400000177323818
0.0,0.010400000177323818
0.0,0.009500000160187483
0.0,0.009500000160187483
0.0,0.008600000143051147
0.0,0.008600000143051147
0.0,0.008600000143051147
0.0,0.008600000143051147
0.0,0.008600000143051147
0.0,0.007600000128149986
0.0,0.007600000128149986
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.006700000111013651
0.0,0.00570000009611249
0.0,0.00570000009611249
0.0,0.004800000078976154
0.0,0.003900000061839819
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0029000000469386576
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.0,0.0009000000171363354
0.10000000149011612,0.0019000000320374966
0.0,0.0019000000320374966
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.0,0.0010000000149011613
0.10000000149011612,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.0,0.0020000000298023225
0.10000000149011612,0.0030000000447034836
0.0,0.0030000000447034836
0.10000000149011612,0.004000000059604645
0.0,0.004000000059604645
0.09000000171363354,0.00490000007674098
0.10000000149011612,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.0,0.005900000091642142
0.09000000171363354,0.006800000108778476
0.0,0.006800000108778476
0.0,0.006800000108778476
0.0,0.006800000108778476
0.0,0.006800000108778476
0.0,0.006800000108778476
0.10000000149011612,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.0,0.007800000123679638
0.10000000149011612,0.008800000138580798
0.0,0.008800000138580798
0.0,0.008800000138580798
0.0,0.008800000138580798
0.0,0.008800000138580798
0.0,0.008800000138580798
0.09000000171363354,0.009700000155717134
0.0,0.009700000155717134
0.0,0.009700000155717134
0.10000000149011612,0.010700000170618295
0.10000000149011612,0.011700000185519456
0.10000000149011612,0.012700000200420619
0.0,0.012700000200420619
0.10000000149011612,0.01370000021532178
0.0,0.01370000021532178
0.0,0.01370000021532178
0.10000000149011612,0.014700000230222941
0.10000000149011612,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.0,0.0157000002451241
0.10000000149011612,0.01670000026002526
0.10000000149011612,0.017700000274926422
0.10000000149011612,0.018700000289827587
0.0,0.018700000289827587
0.0,0.018700000289827587
0.0,0.018700000289827587
0.0,0.018700000289827587
0.0,0.018700000289827587
0.0,0.018700000289827587
0.09000000171363354,0.01960000030696392
0.10000000149011612,0.020600000321865083
0.0,0.020600000321865083
0.0,0.020600000321865083
0.10000000149011612,0.021600000336766245
0.0,0.020600000321865083
0.0,0.020600000321865083
0.0,0.020600000321865083
0.10000000149011612,0.021600000336766245
0.0,0.021600000336766245
0.0,0.021600000336766245
0.0,0.021600000336766245
0.10000000149011612,0.022600000351667406
0.0,0.022600000351667406
0.10000000149011612,0.023600000366568567
0.0,0.023600000366568567
0.0,0.023600000366568567
0.0,0.023600000366568567
0.0,0.023600000366568567
0.0,0.023600000366568567
0.09000000171363354,0.024500000383704902
0.0,0.024500000383704902
0.0,0.024500000383704902
0.10000000149011612,0.025500000398606063
0.0,0.025500000398606063
0.0,0.025500000398606063
0.0,0.025500000398606063
0.0,0.025500000398606063
0.10000000149011612,0.025500000398606063
0.0,0.025500000398606063
0.0,0.025500000398606063
0.10000000149011612,0.026500000413507224
0.10000000149011612,0.027500000428408385
0.10000000149011612,0.027500000428408385
0.10000000149011612,0.028500000443309546
0.0,0.027500000428408385
0.0,0.027500000428408385
0.0,0.02660000041127205
0.10000000149011612,0.02660000041127205
0.10000000149011612,0.02760000042617321
0.0,0.02760000042617321
0.10000000149011612,0.028600000441074372
0.0,0.028600000441074372
0.0,0.028600000441074372
0.0,0.028600000441074372
0.0,0.028600000441074372
0.10000000149011612,0.029600000455975533
0.0,0.029600000455975533
0.0,0.029600000455975533
0.0,0.029600000455975533
0.10000000149011612,0.02970000045374036
0.0,0.02970000045374036
0.0,0.02970000045374036
0.10000000149011612,0.03070000046864152
0.0,0.03070000046864152
0.10000000149011612,0.031700000483542684
0.10000000149011612,0.031700000483542684
0.10000000149011612,0.03270000049844384
0.10000000149011612,0.033700000513345006
0.10000000149011612,0.034700000528246164
0.0,0.034700000528246164
0.10000000149011612,0.03570000054314733
0.0,0.03570000054314733
0.10000000149011612,0.036700000558048486
0.10000000149011612,0.03770000057294965
0.0,0.03770000057294965
0.0,0.03770000057294965
0.0,0.03770000057294965
0.10000000149011612,0.03770000057294965
0.0,0.03770000057294965
0.10000000149011612,0.03870000058785081
0.0,0.03870000058785081
0.10000000149011612,0.03970000060275197
0.10000000149011612,0.04070000061765313
0.10000000149011612,0.040800000615417956
0.10000000149011612,0.04180000063031912
0.0,0.04180000063031912
0.0,0.040800000615417956
0.0,0.0398000006005168
0.0,0.038800000585615634
0.10000000149011612,0.0398000006005168
0.0,0.038800000585615634
0.0,0.038800000585615634
0.0,0.038800000585615634
0.0,0.037800000570714476
0.0,0.03680000055581331
0.0,0.03680000055581331
0.0,0.03680000055581331
0.0,0.03680000055581331
0.10000000149011612,0.037800000570714476
0.0,0.037800000570714476
0.10000000149011612,0.037800000570714476
0.0,0.03680000055581331
0.10000000149011612,0.03680000055581331
0.0,0.03680000055581331
0.10000000149011612,0.037800000570714476
0.0,0.037800000570714476
0.0,0.037800000570714476
0.10000000149011612,0.038800000585615634
0.10000000149011612,0.0398000006005168
0.10000000149011612,0.039900000598281624
0.10000000149011612,0.039900000598281624
0.10000000149011612,0.04090000061318278
0.10000000149011612,0.041900000628083946
0.0,0.04090000061318278
